species,previous_name,notes,dissected,ID,Genus,SP,colletor,full_locality_in_label,country,state,locality,updated locality,are_coordinates_original,longitude,latitude,is_date_legible,day_start,month_start,year_start,day_end,month_end,year_end,collection,metadata_notes,sex,head_width,eyes_above,rotrum_width_base,rostrum_width_apex,rostrum_length,pronotum_length,pronotum_width,scutellum_length,scutellum_width,eyes_below,eye_height,eye_length,elytra_length,elytrum_width,prosternum_length,coxae_width,antennae_scape_length,antennae_scape_width,antennae_flagellum_1_length,antennae_flagellum_2_length,antennae_flagellum_3_length,antennae_flagellum_4_length,antennae_flagellum_5_length,antennae_flagellum_6_length,antennae_flagellum_7_length,antennae_flagellum_1_width,antennae_flagellum_2_width,antennae_flagellum_3_width,antennae_flagellum_4_width,antennae_flagellum_5_width,antennae_flagellum_6_width,antennae_flagellum_7_width,antennae_club_length,antennae_club_width,antennae_flagellum_total_length,antennae_flagellum_max_width,femur_length,femur_width,tibia_length,tibia_width
Anchylorhynchus_latipes [sp3],,NA,F,sp3_7,Anchylorhynchus,latipes,"Medeiros, B.A.S",NA,Brazil,Minas Gerais,Diamantina,NA,T,-43.66401667,-18.25896667,T,16,4,2009,NA,NA,NA,MZSP,,female,0.9720,0.2420,0.3380,0.5340,2.3080,1.2250,2.1160,0.2210,0.2080,NA,NA,NA,4.8670,1.6540,0.5820,0.5070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_latipes [sp3],,NA,F,sp3_8,Anchylorhynchus,latipes,Amauri Marcato,Diamantina-MG,Brazil,Minas Gerais,Diamantina,NA,F,-43.66401667,-18.25896667,T,NA,3,1998,NA,NA,NA,MZSP,,female,0.7890,0.2410,0.3080,0.4480,1.9380,1.0260,1.6920,0.1710,0.1520,0.2210,0.5230,0.3460,4.0650,1.3810,0.4060,0.3680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_latipes [sp3],,NA,F,sp3_9,Anchylorhynchus,latipes,Amauri Marcato,Diamantina-MG,Brazil,Minas Gerais,Diamantina,NA,F,-43.66401667,-18.25896667,T,NA,3,1998,NA,NA,NA,MZSP,,female,0.9740,0.2760,0.3820,0.5290,2.3840,1.3010,2.2310,0.2120,0.2100,NA,NA,NA,4.9820,1.7070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_chrysomeloides [sp4],,NA,F,sp4_6,Anchylorhynchus,chrysomeloidea,"Medeiros, B.A.S",NA,Brazil,Minas Gerais,Grão Mogol,NA,T,-42.99430556,-16.56963889,T,15,4,2009,NA,NA,NA,MZSP,,male,0.9060,0.3420,0.3840,0.4820,1.5350,1.1010,1.8080,0.1900,0.2210,0.3790,0.5690,0.3740,3.5670,1.2040,0.3770,0.4360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_chrysomeloides [sp4],,NA,F,sp4_7,Anchylorhynchus,chrysomeloidea,"Medeiros, B.A.S",NA,Brazil,Minas Gerais,Grão Mogol,NA,T,-42.99430556,-16.56963889,T,15,4,2009,NA,NA,NA,MZSP,,male,0.9830,0.3270,0.3970,0.5100,1.5700,1.1800,2.0280,0.1720,0.2080,0.3730,0.6300,0.4060,3.9710,1.3640,0.4100,0.4800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_chrysomeloides [sp4],,NA,F,sp4_8,Anchylorhynchus,chrysomeloidea,"Medeiros, B.A.S",NA,Brazil,Minas Gerais,Grão Mogol,NA,T,-42.99430556,-16.56963889,T,15,4,2009,NA,NA,NA,MZSP,,male,1.0060,0.3530,0.4100,0.5280,1.6940,1.1990,2.0190,0.2010,0.2340,NA,NA,NA,3.9340,1.3560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_chrysomeloides [sp4],,NA,F,sp4_9,Anchylorhynchus,chrysomeloidea,"Medeiros, B.A.S",NA,Brazil,Minas Gerais,Grão Mogol,NA,T,-42.99430556,-16.56963889,T,15,4,2009,NA,NA,NA,MZSP,,male,0.9890,0.3120,0.4050,0.5160,1.5200,1.1330,1.9060,0.1870,0.1990,0.4130,0.5910,0.3570,3.8160,1.2560,0.4480,0.4760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_chrysomeloides [sp4],,NA,F,sp4_10,Anchylorhynchus,chrysomeloidea,"Medeiros, B.A.S",NA,Brazil,Minas Gerais,Grão Mogol,NA,T,-42.99430556,-16.56963889,T,15,4,2009,NA,NA,NA,MZSP,,male,0.9930,0.3300,0.3960,0.4840,1.6230,1.1130,1.9310,0.1960,0.2280,0.3410,0.5730,0.3930,3.8330,1.2820,0.4640,0.4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_chrysomeloides [sp4],,NA,T,sp4_11,Anchylorhynchus,chrysomeloidea,"Medeiros, B.A.S",NA,Brazil,Minas Gerais,Grão Mogol,NA,T,-42.99430556,-16.56963889,T,15,4,2009,NA,NA,NA,MZSP,,male,1.1070,0.3680,0.4380,0.5720,1.8400,1.3990,2.3020,0.2110,0.2400,0.4180,0.7030,0.4610,4.4000,1.4750,0.4690,0.5360,1.3620,0.1620,0.2570,0.2120,0.1390,0.1120,0.1080,0.1360,NA,0.1050,0.1170,0.1090,0.1060,0.1190,0.1550,NA,0.6350,0.2080,0.9640,0.1550,1.8300,0.5980,1.6710,0.3060
Anchylorhynchus_chrysomeloides [sp4],,NA,F,sp4_1,Anchylorhynchus,chrysomeloidea,"Medeiros, B.A.S",NA,Brazil,Minas Gerais,Grão Mogol,NA,T,-42.99430556,-16.56963889,T,15,4,2009,NA,NA,NA,MZSP,,female,1.0610,0.3460,0.4320,0.5470,1.7060,1.2190,2.0460,0.1980,0.2190,0.3840,0.6560,0.4390,4.2160,1.4400,0.4510,0.4940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_chrysomeloides [sp4],,NA,F,sp4_2,Anchylorhynchus,chrysomeloidea,"Medeiros, B.A.S",NA,Brazil,Minas Gerais,Grão Mogol,NA,T,-42.99430556,-16.56963889,T,15,4,2009,NA,NA,NA,MZSP,,female,0.9630,0.3350,0.3960,0.4860,1.5420,1.0820,1.7690,0.2160,0.2100,NA,NA,NA,3.7420,1.3070,0.3840,0.4240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_chrysomeloides [sp4],,NA,F,sp4_3,Anchylorhynchus,chrysomeloidea,"Medeiros, B.A.S",NA,Brazil,Minas Gerais,Grão Mogol,NA,T,-42.99430556,-16.56963889,T,15,4,2009,NA,NA,NA,MZSP,,female,0.9680,0.3410,0.3700,0.4970,1.5170,1.1300,1.9000,0.1760,0.2070,0.3700,0.6230,0.4050,3.8730,1.3250,0.4060,0.4550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_chrysomeloides [sp4],,NA,F,sp4_4,Anchylorhynchus,chrysomeloidea,"Medeiros, B.A.S",NA,Brazil,Minas Gerais,Grão Mogol,NA,T,-42.99430556,-16.56963889,T,15,4,2009,NA,NA,NA,MZSP,,female,0.9430,0.3240,0.3870,0.4870,1.4890,1.0410,1.7990,0.1670,0.2000,NA,NA,NA,3.6710,1.2170,0.3700,0.4370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_chrysomeloides [sp4],,NA,F,sp4_5,Anchylorhynchus,chrysomeloidea,"Medeiros, B.A.S",NA,Brazil,Minas Gerais,Grão Mogol,NA,T,-42.99430556,-16.56963889,T,15,4,2009,NA,NA,NA,MZSP,,female,0.9490,0.3660,0.4010,0.4770,1.4900,1.1180,1.8460,0.1900,0.2140,0.3810,0.5460,0.3740,3.7660,1.3550,0.4440,0.4290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_imitator [sp5],,NA,F,sp5_2,Anchylorhynchus,imitator,"Medeiros, B.A.S",NA,Brazil,Mato Grosso,Cuiabá,NA,T,-55.96375,-15.29377,T,19,10,2009,NA,NA,NA,MZSP,,male,0.7960,0.2170,0.3060,0.4430,1.7880,1.1370,1.6770,0.1250,0.1640,NA,NA,NA,3.2040,1.1400,0.5090,0.3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_imitator [sp5],,NA,F,sp5_3,Anchylorhynchus,imitator,"Medeiros, B.A.S",NA,Brazil,Mato Grosso,Cuiabá,NA,T,-55.96375,-15.29377,T,19,10,2009,NA,NA,NA,MZSP,,male,0.8800,0.2370,0.3420,0.4860,1.9340,1.3620,2.1160,0.1670,0.1960,NA,NA,NA,3.7850,1.3420,0.6160,0.4530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_imitator [sp5],,NA,F,sp5_4,Anchylorhynchus,imitator,"Medeiros, B.A.S",NA,Brazil,Mato Grosso,Cuiabá,NA,T,-55.96375,-15.29377,T,19,10,2009,NA,NA,NA,MZSP,,male,0.9630,0.3220,0.3890,0.5290,2.1840,1.5220,2.2920,0.1800,0.1870,NA,NA,NA,4.0500,1.3800,0.6290,0.4710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_imitator [sp5],,NA,T,sp5_5,Anchylorhynchus,imitator,"Medeiros, B.A.S",NA,Brazil,Mato Grosso,Chapada dos Guimarães,NA,T,-55.8437,-15.41497,T,20,10,2009,NA,NA,NA,MZSP,,male,0.9430,0.3110,0.3850,0.5480,2.1510,1.5960,2.2490,0.1940,0.2250,0.2630,0.6200,0.3790,3.9080,1.3700,0.6360,0.4730,1.3600,0.1210,0.2140,0.2490,0.1630,0.1320,0.1650,0.1720,NA,0.0930,0.0900,0.0980,0.0860,0.1050,0.1180,NA,0.3150,0.1470,1.0950,0.1180,1.5960,0.4900,1.3700,0.1960
Anchylorhynchus_imitator [sp5],,NA,F,sp5_6,Anchylorhynchus,imitator,"Medeiros, B.A.S",NA,Brazil,Mato Grosso,Chapada dos Guimarães,NA,T,-55.8437,-15.41497,T,20,10,2009,NA,NA,NA,MZSP,,male,0.7240,0.2340,0.3230,0.4170,1.5500,1.0790,1.6730,0.1520,0.2010,NA,NA,NA,2.9660,1.0270,0.4500,0.3730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_imitator [sp5],,NA,F,sp5_7,Anchylorhynchus,imitator,"Medeiros, B.A.S",NA,Brazil,Mato Grosso,Cuiabá,NA,T,-55.96375,-15.29377,T,19,10,2009,NA,NA,NA,MZSP,,female,0.8160,0.2310,0.3510,0.4390,1.8000,1.2170,1.8550,0.1940,0.2130,NA,NA,NA,3.8350,1.5610,0.5130,0.4050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_imitator [sp5],,NA,F,sp5_8,Anchylorhynchus,imitator,"Medeiros, B.A.S",NA,Brazil,Mato Grosso,Cuiabá,NA,T,-55.96375,-15.29377,T,19,10,2009,NA,NA,NA,MZSP,,female,0.7650,0.2330,0.3180,0.4350,1.7240,1.1030,1.6980,NA,NA,NA,NA,NA,3.4710,1.3920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_imitator [sp5],,NA,F,sp5_9,Anchylorhynchus,imitator,"Medeiros, B.A.S",NA,Brazil,Mato Grosso,Chapada dos Guimarães,NA,T,-55.8437,-15.41497,T,20,10,2009,NA,NA,NA,MZSP,,female,0.8040,0.2630,0.3660,0.4680,1.8430,1.1570,1.8430,0.1520,0.1900,NA,NA,NA,3.7490,1.6260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_imitator [sp5],,NA,F,sp5_10,Anchylorhynchus,imitator,"Medeiros, B.A.S",NA,Brazil,Mato Grosso,Cuiabá,NA,T,-55.96375,-15.29377,T,19,10,2009,NA,NA,NA,MZSP,,female,0.9050,0.2770,0.3670,0.5080,2.0130,1.3030,2.0480,0.1780,0.2500,NA,NA,NA,3.9820,1.3870,0.5130,0.4180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_imitator [sp5],,NA,F,sp5_11,Anchylorhynchus,imitator,"Medeiros, B.A.S",NA,Brazil,Mato Grosso,Cuiabá,NA,T,-55.96375,-15.29377,T,19,10,2009,NA,NA,NA,MZSP,,female,0.7720,0.2390,0.3100,0.4270,1.7750,1.1420,1.8370,0.1390,0.1890,0.2250,0.5090,0.3140,3.5560,1.5380,0.4750,0.3700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_goiano [sp6],,NA,T,sp 6_7,Anchylorhynchus,goiano,"Martins, Morgante & Silva",Faz. Nova Orlândia Jataí-GO,Brazil,Goiás,"Jataí, Fazenda Nova Orlândia",NA,F,-51.7144,-17.8814,T,NA,1,1964,NA,NA,NA,MZSP,,male,1.1840,0.2980,0.5160,0.7290,2.6570,1.7060,2.5050,0.2750,0.3570,0.3230,0.7840,0.5420,5.7810,1.8370,0.6480,0.6730,1.9550,0.1560,0.3660,0.4310,0.4010,0.1850,0.2110,0.1920,NA,0.1230,0.1270,0.1300,0.1230,0.1320,0.1500,NA,0.4500,0.1990,1.7860,0.1500,2.3760,0.7820,2.0560,0.3020
Anchylorhynchus_goiano [sp6],,NA,F,sp 6_13,Anchylorhynchus,goiano,"Martins, Morgante & Silva",Faz. Nova Orlândia Jataí-GO,Brazil,Goiás,"Jataí, Fazenda Nova Orlândia",NA,F,-51.7144,-17.8814,T,NA,1,1964,NA,NA,NA,MZSP,,female,1.1000,0.3110,0.4440,0.6950,2.1450,1.5080,2.2770,0.2600,0.3020,NA,NA,NA,5.4470,1.7830,0.5820,0.5550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_goiano [sp6],,NA,F,sp 6_14,Anchylorhynchus,goiano,"Martins, Morgante & Silva",Faz. Nova Orlândia Jataí-GO,Brazil,Goiás,"Jataí, Fazenda Nova Orlândia",NA,F,-51.7144,-17.8814,T,NA,1,1964,NA,NA,NA,MZSP,,female,1.0810,0.3210,0.4710,0.6650,2.2730,1.4010,2.1310,0.2130,0.2590,NA,NA,NA,5.3270,1.5980,0.5590,0.5530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_goiano [sp6],,NA,F,sp 6_15,Anchylorhynchus,goiano,Fabiano F. A.,Trindade (RH)/Go,Brazil,Goiás,Trindade,NA,F,-49.489,-16.649,T,5,1,2006,NA,NA,NA,MZSP,,female,1.0490,0.3030,0.4670,0.6690,2.0350,1.3560,2.0610,0.2080,0.2990,0.2900,0.6660,0.4860,5.0930,1.5440,0.4880,0.5330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_trapezicollis,Anchylorhynchus_trapezicollis,NA,F,trapezicollis_1,Anchylorhynchus,trapezicollis,F. M. Oliveira,Maracás-BA,Brazil,Bahia,Maracás,NA,F,-40.4308,-13.4411,T,NA,9,1965,NA,NA,NA,DZUP,,male,0.8610,0.2220,0.3470,0.5020,1.9790,1.0290,1.7220,0.1900,0.3500,NA,NA,NA,4.1610,1.3810,0.4210,0.4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_trapezicollis,Anchylorhynchus_trapezicollis,NA,F,trapezicollis_2,Anchylorhynchus,trapezicollis,Bondar,Salvador - BA,Brazil,Bahia,Salvador,NA,F,-38.5108,-12.9711,T,NA,NA,1940,NA,NA,NA,MZSP,,male,0.7720,0.1910,0.3260,0.4430,1.6150,0.9260,1.5880,0.1560,0.2040,0.1820,0.5020,0.3510,3.5590,1.2430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_trapezicollis,Anchylorhynchus_trapezicollis,NA,F,trapezicollis_3,Anchylorhynchus,trapezicollis,"Medeiros, B.A.S",NA,Brazil,Bahia,Andaraí,NA,T,-41.12375,-12.564,T,11,4,2009,NA,NA,NA,MZSP,,male,1.0530,0.2580,0.4410,0.6320,2.4920,1.3570,2.4280,0.1930,0.3330,NA,NA,NA,5.2870,2.0220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_trapezicollis,Anchylorhynchus_trapezicollis,NA,F,trapezicollis_4,Anchylorhynchus,trapezicollis,Dirings,"Pituba, Salvador-BA",Brazil,Bahia,"Salvador, Pituba",NA,F,-38.5167,-12.9333,T,NA,6,1957,NA,NA,NA,MZSP,,male,0.8680,0.2300,0.3880,0.5110,1.8920,1.1040,1.7890,0.2140,0.3120,NA,NA,NA,3.8560,1.4900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_trapezicollis,Anchylorhynchus_trapezicollis,NA,F,trapezicollis_5,Anchylorhynchus,trapezicollis,"Medeiros, B.A.S",NA,Brazil,Minas Gerais,Montezuma,NA,T,-42.4972,-15.1719,T,13,2,2009,NA,NA,NA,MZSP,,male,1.1180,0.2960,0.4540,0.6400,2.5550,1.3460,2.4910,0.2880,0.3810,0.3180,0.6460,0.5070,5.3790,1.8920,0.5890,0.5710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_trapezicollis,Anchylorhynchus_trapezicollis,NA,F,trapezicollis_6,Anchylorhynchus,trapezicollis,F. M. Oliveira,Maracás-BA,Brazil,Bahia,Maracás,NA,F,-40.4308,-13.4411,T,NA,9,1965,NA,NA,NA,DZUP,,male,0.9430,0.2090,0.3780,0.5390,2.0970,1.1030,1.9450,0.2080,0.2680,0.2630,0.5880,0.4320,4.4410,1.6030,0.4840,0.4810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_trapezicollis,Anchylorhynchus_trapezicollis,NA,T,trapezicollis_13,Anchylorhynchus,trapezicollis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temporary label removed before adding specimen data to database,male,0.9540,0.2540,0.4190,0.5520,2.1890,1.2360,2.1040,0.2300,0.3840,0.2580,0.6510,0.4970,4.5150,1.6960,0.4940,0.5100,1.6570,0.1480,0.2750,0.3630,0.3140,0.1720,0.1600,0.1630,NA,0.0900,0.0830,0.0870,0.0810,0.0960,0.1020,NA,0.4540,0.1650,1.4470,0.1020,1.9300,0.6110,1.6920,0.2140
Anchylorhynchus_trapezicollis,Anchylorhynchus_trapezicollis,NA,F,trapezicollis_8,Anchylorhynchus,trapezicollis,"Medeiros, B.A.S",NA,Brazil,Bahia,Andaraí,NA,T,-41.12375,-12.564,T,11,4,2009,NA,NA,NA,MZSP,,female,0.9030,0.2440,0.3850,0.5430,1.8810,1.0880,1.8250,0.1890,0.2750,0.2500,NA,NA,4.4950,1.5760,0.4770,0.4190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_trapezicollis,Anchylorhynchus_trapezicollis,NA,F,trapezicollis_9,Anchylorhynchus,trapezicollis,Bondar,Salvador - BA,Brazil,Bahia,Salvador,NA,F,-38.5108,-12.9711,T,NA,NA,1940,NA,NA,NA,MZSP,,female,0.9040,0.2020,0.3600,0.5260,1.9260,1.0680,1.8890,0.1850,0.2070,0.2680,0.4660,0.3400,4.5180,1.5220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_trapezicollis,Anchylorhynchus_trapezicollis,NA,F,trapezicollis_10,Anchylorhynchus,trapezicollis,Dirings,"Pituba, Salvador-BA",Brazil,Bahia,"Salvador, Pituba",NA,F,-38.5167,-12.9333,T,NA,6,1957,NA,NA,NA,MZSP,,female,0.8520,0.2190,0.3430,0.5360,1.7870,1.0730,1.7420,0.2040,0.2220,0.2190,0.5480,0.4030,4.2210,1.4510,0.4390,0.3990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_trapezicollis,Anchylorhynchus_trapezicollis,NA,F,trapezicollis_11,Anchylorhynchus,trapezicollis,F. M. Oliveira,Maracás-BA,Brazil,Bahia,Maracás,NA,F,-40.4308,-13.4411,T,NA,9,1965,NA,NA,NA,DZUP,,female,0.8830,0.2230,0.3720,0.4920,1.8400,1.0730,1.7120,0.1550,0.2060,NA,NA,NA,4.3750,1.4670,0.4420,0.4380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_trapezicollis,Anchylorhynchus_trapezicollis,NA,F,trapezicollis_12,Anchylorhynchus,trapezicollis,Bondar,Salvador - BA,Brazil,Bahia,Salvador,NA,F,-38.5108,-12.9711,T,NA,NA,1940,NA,NA,NA,MZSP,,female,0.8930,0.2510,0.3870,0.5120,1.7650,1.1260,1.7970,0.2250,0.2500,NA,NA,NA,4.2450,1.5240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_trapezicollis,Anchylorhynchus_botryophorae,botryophorae,F,trapezicollis_14,Anchylorhynchus,trapezicollis,Bondar,Bahia,Brazil,Bahia,no data,Salvador,F,-41.1083,-13.4167,T,NA,NA,NA,NA,NA,NA,MNRJ,,female,1.0162,0.2510,0.4918,0.6700,2.6068,1.3662,2.2828,0.2610,0.3553,0.2170,0.6904,0.4779,4.8764,1.8260,0.5336,0.5331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_trapezicollis,Anchylorhynchus_bleyi,bleyi,F,bleyi_1,Anchylorhynchus,trapezicollis,G. Bondar,nos arredores Vitoria,Brazil,Espírito Santo,Vitória,Vitória,F,-40.3378,-20.3194,T,26,6,1941,,,,Field Museum,,female,1.2190,0.3160,0.5130,0.7150,2.3670,1.6710,2.6010,0.3170,0.3700,0.3930,0.7490,0.5350,6.2810,2.0350,0.5470,0.5730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0460,0.6970,1.7200,0.2550
Anchylorhynchus_tremolerasi,Anchylorhynchus_tremolerasi,classico,F,classico_2,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,male,0.9590,0.2980,0.3980,0.4680,1.9060,1.2280,2.1350,0.1970,0.2680,NA,NA,NA,4.4830,1.4780,0.4710,0.4930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_tremolerasi,classico,F,classico_3,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,male,0.9500,0.2990,0.3760,0.4450,1.8530,1.2130,1.9710,0.2080,0.2970,NA,NA,NA,4.4100,1.4240,0.4480,0.4910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_tremolerasi,Anchylorhynchus_tremolerasi,classico,T,classico_26,Anchylorhynchus,tremolerasi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temporary label removed before adding specimen data to database (likely from Laguna),male,1.1600,0.3190,0.4850,0.5550,2.3730,1.4650,2.6060,0.3100,0.3510,0.4170,0.7060,0.4890,5.3810,1.6690,0.5230,0.6360,1.7860,0.1480,0.3400,0.3560,0.2620,0.1470,0.1160,0.1210,NA,0.1150,0.1000,0.0980,0.1000,0.1030,0.1110,NA,0.6370,0.2380,1.3420,0.1150,2.0840,0.7080,1.9720,0.2990
Anchylorhynchus_tremolerasi,Anchylorhynchus_tremolerasi,classico,F,classico_14,Anchylorhynchus,tremolerasi,"Medeiros, B.A.S",NA,Brazil,Santa Catarina,Laguna,NA,T,-48.81297778,-28.44376667,T,3,12,2009,NA,NA,NA,MZSP,,female,0.9400,0.3170,0.4120,0.4470,1.8600,1.1360,1.9060,0.2280,0.2430,0.3100,0.5820,0.3640,4.4850,1.5440,0.4260,0.4660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
